Date	Close
5/4/1994 16:00:00	4.08870954031
5/5/1994 16:00:00	4.06271709839
5/6/1994 16:00:00	4.04290871518
5/9/1994 16:00:00	3.97123128536
5/10/1994 16:00:00	4.03403713475
5/11/1994 16:00:00	3.96201834492
5/12/1994 16:00:00	3.94719304591
5/13/1994 16:00:00	3.90145442881
5/16/1994 16:00:00	3.82068174097
5/17/1994 16:00:00	3.8043134768
5/18/1994 16:00:00	3.97445162481
5/19/1994 16:00:00	4.08756962966
5/20/1994 16:00:00	4.07377413703
5/23/1994 16:00:00	4.04881680006
5/24/1994 16:00:00	4.09049020264
5/25/1994 16:00:00	4.08991824903
5/26/1994 16:00:00	4.04967836405
5/27/1994 16:00:00	4.06696577155
5/31/1994 16:00:00	4.18213226559
6/1/1994 16:00:00	4.40427364992
6/2/1994 16:00:00	4.40627290342
6/3/1994 16:00:00	4.36002188794
6/6/1994 16:00:00	4.33557875647
6/7/1994 16:00:00	4.22888898881
6/8/1994 16:00:00	4.04218833896
6/9/1994 16:00:00	3.97001773583
6/10/1994 16:00:00	4.08053664571
6/13/1994 16:00:00	4.06880459725
6/14/1994 16:00:00	4.18103619019
6/15/1994 16:00:00	4.19316795326
6/16/1994 16:00:00	4.18332354301
6/17/1994 16:00:00	4.10514778391
6/20/1994 16:00:00	4.02388409846
6/21/1994 16:00:00	3.93712870328
6/22/1994 16:00:00	4.0466057598
6/23/1994 16:00:00	3.91367114703
6/24/1994 16:00:00	3.92014052971
6/27/1994 16:00:00	4.05708061077
6/28/1994 16:00:00	4.13873938824
6/29/1994 16:00:00	4.15293018422
6/30/1994 16:00:00	4.10154450474
7/1/1994 16:00:00	4.12431879309
7/5/1994 16:00:00	4.11722362455
7/6/1994 16:00:00	4.08523800534
7/7/1994 16:00:00	4.23864121797
7/8/1994 16:00:00	4.31290843591
7/11/1994 16:00:00	4.3147368358
7/12/1994 16:00:00	4.37767182348
7/13/1994 16:00:00	4.48025542835
7/14/1994 16:00:00	4.47349978231
7/15/1994 16:00:00	4.27656437412
7/18/1994 16:00:00	4.2598560134
7/19/1994 16:00:00	4.15818767749
7/20/1994 16:00:00	4.0714544627
7/21/1994 16:00:00	4.0707114318
7/22/1994 16:00:00	4.12059897681
7/25/1994 16:00:00	4.08758937998
7/26/1994 16:00:00	4.0600728618
7/27/1994 16:00:00	4.01179032196
7/28/1994 16:00:00	4.05343841724
7/29/1994 16:00:00	4.20303287111
8/1/1994 16:00:00	4.2663006073
8/2/1994 16:00:00	4.27997001875
8/3/1994 16:00:00	4.28299962582
8/4/1994 16:00:00	4.23574807926
8/5/1994 16:00:00	4.26245957943
8/8/1994 16:00:00	4.28024701896
8/9/1994 16:00:00	4.34917141102
8/10/1994 16:00:00	4.50372157492
8/11/1994 16:00:00	4.52253444475
8/12/1994 16:00:00	4.52504563636
8/15/1994 16:00:00	4.53853843073
8/16/1994 16:00:00	4.6029934703
8/17/1994 16:00:00	4.65869505893
8/18/1994 16:00:00	4.65296764745
8/19/1994 16:00:00	4.64947212689
8/22/1994 16:00:00	4.66502108018
8/23/1994 16:00:00	4.66907387785
8/24/1994 16:00:00	4.60861436213
8/25/1994 16:00:00	4.6842139252
8/26/1994 16:00:00	4.74248314994
8/29/1994 16:00:00	4.71651038062
8/30/1994 16:00:00	4.7680866605
8/31/1994 16:00:00	4.62871026901
9/1/1994 16:00:00	4.50031907191
9/2/1994 16:00:00	4.49305054231
9/6/1994 16:00:00	4.49007214087
9/7/1994 16:00:00	4.56394949211
9/8/1994 16:00:00	4.59287819211
9/9/1994 16:00:00	4.5262536221
9/12/1994 16:00:00	4.48673452228
9/13/1994 16:00:00	4.54396834571
9/14/1994 16:00:00	4.54544927079
9/15/1994 16:00:00	4.67060947066
9/16/1994 16:00:00	4.68117972004
9/19/1994 16:00:00	4.65075323721
9/20/1994 16:00:00	4.56698118029
9/21/1994 16:00:00	4.49744829425
9/22/1994 16:00:00	4.50047311966
9/23/1994 16:00:00	4.45924469956
9/26/1994 16:00:00	4.39280316953
9/27/1994 16:00:00	4.41298204232
9/28/1994 16:00:00	4.40228629831
9/29/1994 16:00:00	4.43155419762
9/30/1994 16:00:00	4.41691421131
10/3/1994 16:00:00	4.30674292438
10/4/1994 16:00:00	4.11202124173
10/5/1994 16:00:00	4.13786162571
10/6/1994 16:00:00	4.12202583608
10/7/1994 16:00:00	4.20926260122
10/10/1994 16:00:00	4.33079653478
10/11/1994 16:00:00	4.39710554964
10/12/1994 16:00:00	4.35811528699
10/13/1994 16:00:00	4.32564288641
10/14/1994 16:00:00	4.31940934181
10/17/1994 16:00:00	4.33049578213
10/18/1994 16:00:00	4.35272871536
10/19/1994 16:00:00	4.46567509075
10/20/1994 16:00:00	4.48996263449
10/21/1994 16:00:00	4.52333903932
10/24/1994 16:00:00	4.51984641726
10/25/1994 16:00:00	4.50400815179
10/26/1994 16:00:00	4.64129284892
10/27/1994 16:00:00	4.72541961414
10/28/1994 16:00:00	4.84640856811
10/31/1994 16:00:00	4.86160179124
11/1/1994 16:00:00	4.85690434456
11/2/1994 16:00:00	4.914103922
11/3/1994 16:00:00	4.87614400035
11/4/1994 16:00:00	4.78880656623
11/7/1994 16:00:00	4.73867642314
11/8/1994 16:00:00	4.85365284923
11/9/1994 16:00:00	4.87381585052
11/10/1994 16:00:00	4.80431337031
11/11/1994 16:00:00	4.7855594084
11/14/1994 16:00:00	4.90652905368
11/15/1994 16:00:00	4.90337471947
11/16/1994 16:00:00	4.89627799489
11/17/1994 16:00:00	4.89466693995
11/18/1994 16:00:00	4.91208523197
11/21/1994 16:00:00	4.88081715069
11/22/1994 16:00:00	4.69783843989
11/23/1994 16:00:00	4.70291605806
11/25/1994 16:00:00	4.77296148571
11/28/1994 16:00:00	4.77718062362
11/29/1994 16:00:00	4.85665110989
11/30/1994 16:00:00	4.74362216698
12/1/1994 16:00:00	4.65750848251
12/2/1994 16:00:00	4.71915094196
12/5/1994 16:00:00	4.8296420851
12/6/1994 16:00:00	4.79306606276
12/7/1994 16:00:00	4.74792103413
12/8/1994 16:00:00	4.51835160974
12/9/1994 16:00:00	4.60330163755
12/12/1994 16:00:00	4.57941418574
12/13/1994 16:00:00	4.56272537528
12/14/1994 16:00:00	4.63807304055
12/15/1994 16:00:00	4.65069146931
12/16/1994 16:00:00	4.5980118719
12/19/1994 16:00:00	4.52853782796
12/20/1994 16:00:00	4.61605024046
12/21/1994 16:00:00	4.67219788576
12/22/1994 16:00:00	4.6387147005
12/23/1994 16:00:00	4.6883482172
12/27/1994 16:00:00	4.81526878161
12/28/1994 16:00:00	4.79515238173
12/29/1994 16:00:00	4.85369210279
12/30/1994 16:00:00	4.80101675503
1/3/1995 16:00:00	4.68699449819
1/4/1995 16:00:00	4.67887582406
1/5/1995 16:00:00	4.69046332918
1/6/1995 16:00:00	4.71987116561
1/9/1995 16:00:00	4.79160152432
1/10/1995 16:00:00	4.94849021934
1/11/1995 16:00:00	4.92871661545
1/12/1995 16:00:00	5.00523949429
1/13/1995 16:00:00	5.01493660784
1/16/1995 16:00:00	5.05358975783
1/17/1995 16:00:00	5.08401767113
1/18/1995 16:00:00	5.10707652114
1/19/1995 16:00:00	5.07976369382
1/20/1995 16:00:00	5.00156707444
1/23/1995 16:00:00	4.96226380935
1/24/1995 16:00:00	5.0324377954
1/25/1995 16:00:00	4.92700419919
1/26/1995 16:00:00	4.8433316585
1/27/1995 16:00:00	4.92789515942
1/30/1995 16:00:00	4.78957489578
1/31/1995 16:00:00	4.78008650391
2/1/1995 16:00:00	4.86738865741
2/2/1995 16:00:00	4.93858541894
2/3/1995 16:00:00	5.00190012737
2/6/1995 16:00:00	5.07206531261
2/7/1995 16:00:00	5.04629924338
2/8/1995 16:00:00	5.13598972716
2/9/1995 16:00:00	5.24178014482
2/10/1995 16:00:00	5.33523421957
2/13/1995 16:00:00	5.33036373328
2/14/1995 16:00:00	5.44556819295
2/15/1995 16:00:00	5.46707439534
2/16/1995 16:00:00	5.53928068719
2/17/1995 16:00:00	5.37100374402
2/21/1995 16:00:00	5.40809738195
2/22/1995 16:00:00	5.44553200222
2/23/1995 16:00:00	5.44442878457
2/24/1995 16:00:00	5.44024288355
2/27/1995 16:00:00	5.40659785758
2/28/1995 16:00:00	5.55466979481
3/1/1995 16:00:00	5.6212151862
