Date	Close
1/3/1938 16:00:00	1460984.97425
1/4/1938 16:00:00	1786451.26384
1/5/1938 16:00:00	1747488.79449
1/6/1938 16:00:00	2121713.19543
1/7/1938 16:00:00	2033461.12131
1/8/1938 16:00:00	2327877.32594
1/10/1938 16:00:00	2561512.38562
1/11/1938 16:00:00	2661624.56688
1/12/1938 16:00:00	2503880.75263
1/13/1938 16:00:00	2353732.36377
1/14/1938 16:00:00	2352690.9306
1/15/1938 16:00:00	2540621.11731
1/17/1938 16:00:00	2288447.47576
1/18/1938 16:00:00	2195158.82067
1/19/1938 16:00:00	2104953.4516
1/20/1938 16:00:00	2276559.26139
1/21/1938 16:00:00	2091958.48544
1/22/1938 16:00:00	2048164.87507
1/24/1938 16:00:00	2005115.3332
1/25/1938 16:00:00	1879944.14098
1/26/1938 16:00:00	1525147.96229
1/27/1938 16:00:00	1391851.5829
1/28/1938 16:00:00	1329649.39058
1/29/1938 16:00:00	1329061.07349
1/31/1938 16:00:00	1417472.64216
2/1/1938 16:00:00	1572954.78859
2/2/1938 16:00:00	1436664.26128
2/3/1938 16:00:00	1183986.79357
2/4/1938 16:00:00	1291101.84814
2/5/1938 16:00:00	1434630.87395
2/7/1938 16:00:00	1277381.57006
2/8/1938 16:00:00	1533437.26785
2/9/1938 16:00:00	1499857.27163
2/10/1938 16:00:00	1531522.91592
2/11/1938 16:00:00	1497984.84116
2/14/1938 16:00:00	1561895.10993
2/15/1938 16:00:00	1461087.51032
2/16/1938 16:00:00	1460445.67545
2/17/1938 16:00:00	1649472.39206
2/18/1938 16:00:00	1544350.81557
2/19/1938 16:00:00	1675668.20052
2/21/1938 16:00:00	1815744.55724
2/23/1938 16:00:00	2040039.22708
2/24/1938 16:00:00	1874623.77448
2/25/1938 16:00:00	1950629.12226
2/26/1938 16:00:00	1910125.30537
2/28/1938 16:00:00	1753357.61826
3/1/1938 16:00:00	1825340.82144
3/2/1938 16:00:00	1749422.06907
3/3/1938 16:00:00	1639768.38192
3/4/1938 16:00:00	1570150.22392
3/5/1938 16:00:00	1569460.47936
3/7/1938 16:00:00	1402514.63108
3/8/1938 16:00:00	1401898.52644
3/9/1938 16:00:00	1401282.69244
3/10/1938 16:00:00	1309674.74635
3/11/1938 16:00:00	1194215.67526
3/12/1938 16:00:00	1220347.67327
3/14/1938 16:00:00	1301168.10352
3/15/1938 16:00:00	1528871.62485
3/16/1938 16:00:00	1171895.18556
3/17/1938 16:00:00	1119296.15827
3/18/1938 16:00:00	943130.182531
3/19/1938 16:00:00	1030042.74767
3/21/1938 16:00:00	1029590.2646
3/22/1938 16:00:00	865339.529122
3/23/1938 16:00:00	783706.859883
3/24/1938 16:00:00	802111.556595
3/25/1938 16:00:00	572584.469992
3/26/1938 16:00:00	528955.330451
3/28/1938 16:00:00	542285.925122
3/29/1938 16:00:00	389875.635837
3/30/1938 16:00:00	368630.010346
3/31/1938 16:00:00	338252.50183
4/1/1938 16:00:00	422667.037795
4/2/1938 16:00:00	500752.368969
4/4/1938 16:00:00	500531.600762
4/5/1938 16:00:00	564154.24631
4/6/1938 16:00:00	493737.08733
4/7/1938 16:00:00	480924.078111
4/8/1938 16:00:00	591694.531226
4/9/1938 16:00:00	779963.789317
4/11/1938 16:00:00	671790.829032
4/12/1938 16:00:00	703333.082499
4/13/1938 16:00:00	719533.168178
4/14/1938 16:00:00	752838.990662
4/16/1938 16:00:00	891921.712166
4/18/1938 16:00:00	811892.620793
4/19/1938 16:00:00	700822.049137
4/20/1938 16:00:00	684138.728664
4/21/1938 16:00:00	715956.299498
4/22/1938 16:00:00	815541.532685
4/23/1938 16:00:00	778279.650634
4/25/1938 16:00:00	724629.702752
4/26/1938 16:00:00	640441.05451
4/27/1938 16:00:00	670511.357943
4/28/1938 16:00:00	575777.52815
4/29/1938 16:00:00	575523.683374
4/30/1938 16:00:00	547466.874021
5/2/1938 16:00:00	520519.809477
5/3/1938 16:00:00	584397.056039
5/4/1938 16:00:00	626287.140068
5/5/1938 16:00:00	626015.003394
5/6/1938 16:00:00	759253.293751
5/7/1938 16:00:00	758923.380118
5/9/1938 16:00:00	827586.644395
5/10/1938 16:00:00	753335.373616
5/11/1938 16:00:00	787250.548442
5/12/1938 16:00:00	751446.732918
5/13/1938 16:00:00	682806.872065
5/14/1938 16:00:00	698315.890853
5/16/1938 16:00:00	633651.544372
5/17/1938 16:00:00	648250.657088
5/18/1938 16:00:00	678261.063523
5/19/1938 16:00:00	630864.880197
5/20/1938 16:00:00	586163.650147
5/21/1938 16:00:00	544040.115931
5/23/1938 16:00:00	570085.848752
5/24/1938 16:00:00	515284.46314
5/25/1938 16:00:00	464788.904832
5/26/1938 16:00:00	406777.377708
5/27/1938 16:00:00	406600.623253
5/28/1938 16:00:00	427168.875359
5/31/1938 16:00:00	394621.981875
6/1/1938 16:00:00	465280.095719
6/2/1938 16:00:00	453561.086387
6/3/1938 16:00:00	430798.775117
6/4/1938 16:00:00	473907.942101
6/6/1938 16:00:00	497047.236639
6/7/1938 16:00:00	496831.25778
6/8/1938 16:00:00	496615.372769
6/9/1938 16:00:00	544849.861836
